timestamp,country,city,latitude,longitude,pm25,pm10,no2,so2,o3,co,aqi,temperature,humidity,wind_speed
2025-11-09 04:25:17.554219,ZA,Cape Town,-33.925,18.424,74.665,120.143,32.224,4.145,46.015,1.068,149,13.67,49.748,2.43
2025-11-09 05:25:17.554219,ZA,Cape Town,-33.925,18.424,20.167,58.069,31.607,5.172,56.789,0.894,79,13.605,38.237,9.542
2025-11-09 06:25:17.554219,ZA,Cape Town,-33.925,18.424,43.957,58.736,23.344,9.529,61.258,0.592,87,11.708,56.399,2.455
2025-11-09 07:25:17.554219,ZA,Cape Town,-33.925,18.424,48.264,72.119,5.451,6.64,41.367,0.881,96,37.116,81.013,5.522
2025-11-09 08:25:17.554219,ZA,Cape Town,-33.925,18.424,5.782,91.144,37.106,4.609,33.053,0.286,92,33.966,28.905,8.191
2025-11-09 09:25:17.554219,ZA,Cape Town,-33.925,18.424,46.004,86.669,53.01,4.299,48.177,1.485,132,23.34,45.066,3.859
2025-11-09 10:25:17.554219,ZA,Cape Town,-33.925,18.424,35.146,71.045,34.065,4.983,41.095,0.842,85,20.656,31.722,6.999
2025-11-09 11:25:17.554219,ZA,Cape Town,-33.925,18.424,41.166,38.967,48.14,3.517,33.637,0.845,120,17.675,61.783,6.439
2025-11-09 12:25:17.554219,ZA,Cape Town,-33.925,18.424,43.672,36.48,38.787,3.907,42.523,0.821,96,14.534,42.439,7.748
2025-11-09 13:25:17.554219,ZA,Cape Town,-33.925,18.424,24.862,88.551,42.149,7.699,63.435,1.234,105,21.95,46.664,0.838
2025-11-09 14:25:17.554219,ZA,Cape Town,-33.925,18.424,55.221,105.432,3.329,11.839,60.092,1.308,110,35.148,85.145,1.904
2025-11-09 15:25:17.554219,ZA,Cape Town,-33.925,18.424,62.179,67.514,32.291,1.096,52.234,0.478,124,36.511,69.066,5.968
2025-11-09 16:25:17.554219,ZA,Cape Town,-33.925,18.424,54.34,99.617,27.487,4.257,46.173,0.4,108,7.324,25.533,6.955
2025-11-09 17:25:17.554219,ZA,Cape Town,-33.925,18.424,38.559,28.376,10.088,7.902,82.905,1.022,77,27.496,32.659,1.926
2025-11-09 18:25:17.554219,ZA,Cape Town,-33.925,18.424,30.661,57.635,30.714,3.528,53.949,0.593,76,37.873,44.111,9.298
2025-11-09 19:25:17.554219,ZA,Cape Town,-33.925,18.424,4.878,43.158,68.409,3.802,60.191,0.047,171,32.948,50.542,7.837
2025-11-09 20:25:17.554219,ZA,Cape Town,-33.925,18.424,36.039,40.488,17.903,4.848,45.141,0.618,72,16.694,51.789,8.769
2025-11-09 21:25:17.554219,ZA,Cape Town,-33.925,18.424,39.889,68.685,47.859,6.888,56.056,0.849,119,36.05,49.93,6.371
2025-11-09 22:25:17.554219,ZA,Cape Town,-33.925,18.424,39.174,112.936,14.849,6.481,45.202,1.226,112,6.968,61.956,8.326
2025-11-09 23:25:17.554219,ZA,Cape Town,-33.925,18.424,50.397,64.904,36.306,4.652,53.114,1.041,100,28.054,50.631,6.449
2025-11-10 00:25:17.554219,ZA,Cape Town,-33.925,18.424,38.998,42.038,25.042,5.547,43.297,0.796,77,37.081,44.029,2.963
2025-11-10 01:25:17.554219,ZA,Cape Town,-33.925,18.424,25.051,101.241,21.645,6.812,45.065,0.576,101,28.04,77.563,4.169
2025-11-10 02:25:17.554219,ZA,Cape Town,-33.925,18.424,21.39,54.309,51.844,5.064,67.768,1.096,129,36.265,68.694,9.059
2025-11-10 03:25:17.554219,ZA,Cape Town,-33.925,18.424,6.657,60.147,32.114,5.405,18.413,1.023,80,33.131,82.53,2.202
2025-11-10 04:25:17.554219,ZA,Cape Town,-33.925,18.424,36.809,98.257,11.334,5.678,59.641,0.604,98,5.074,30.255,5.746
2025-11-10 05:25:17.554219,ZA,Cape Town,-33.925,18.424,79.834,117.189,19.67,4.167,25.286,0.544,159,24.733,31.837,2.937
2025-11-10 06:25:17.554219,ZA,Cape Town,-33.925,18.424,30.023,65.193,30.98,4.612,64.52,1.509,77,33.14,40.999,6.05
2025-11-10 07:25:17.554219,ZA,Cape Town,-33.925,18.424,27.813,75.524,48.135,3.048,38.661,0.821,120,37.552,49.619,3.576
2025-11-10 08:25:17.554219,ZA,Cape Town,-33.925,18.424,19.07,78.412,39.252,10.218,66.68,0.735,98,30.088,75.903,3.643
2025-11-10 09:25:17.554219,ZA,Cape Town,-33.925,18.424,22.196,55.3,36.249,6.778,66.961,0.565,90,17.025,25.006,2.612
2025-11-10 10:25:17.554219,ZA,Cape Town,-33.925,18.424,25.375,117.299,37.894,4.948,54.959,0.475,117,34.896,61.486,2.382
2025-11-10 11:25:17.554219,ZA,Cape Town,-33.925,18.424,47.997,142.275,10.41,5.494,46.119,0.911,142,29.81,81.85,5.09
2025-11-10 12:25:17.554219,ZA,Cape Town,-33.925,18.424,46.639,83.924,47.295,7.673,27.783,0.418,118,20.246,53.062,7.791
2025-11-10 13:25:17.554219,ZA,Cape Town,-33.925,18.424,20.664,94.892,32.721,6.309,28.412,0.621,94,35.104,81.709,9.749
2025-11-10 14:25:17.554219,ZA,Cape Town,-33.925,18.424,68.744,69.677,41.009,9.336,29.7,0.366,137,6.746,67.885,8.35
2025-11-10 15:25:17.554219,ZA,Cape Town,-33.925,18.424,33.137,80.427,46.069,9.608,12.903,0.297,115,5.914,65.722,7.701
2025-11-10 16:25:17.554219,ZA,Cape Town,-33.925,18.424,59.114,108.332,15.443,0.119,25.175,0.804,118,6.336,78.857,3.585
2025-11-10 17:25:17.554219,ZA,Cape Town,-33.925,18.424,29.713,112.282,23.872,3.519,47.367,0.352,112,28.11,41.257,4.715
2025-11-10 18:25:17.554219,ZA,Cape Town,-33.925,18.424,45.567,31.868,2.952,7.358,37.203,0.667,91,23.514,43.348,4.259
2025-11-10 19:25:17.554219,ZA,Cape Town,-33.925,18.424,12.319,41.558,47.893,3.601,50.747,0.428,119,18.899,88.099,7.041
2025-11-10 20:25:17.554219,ZA,Cape Town,-33.925,18.424,31.722,91.335,19.695,7.987,48.095,1.008,91,30.953,31.023,3.811
2025-11-10 21:25:17.554219,ZA,Cape Town,-33.925,18.424,47.819,115.032,24.344,7.645,43.557,0.868,115,27.343,78.979,2.665
2025-11-10 22:25:17.554219,ZA,Cape Town,-33.925,18.424,61.658,44.26,25.701,8.115,42.469,0.398,123,33.856,38.077,4.466
2025-11-10 23:25:17.554219,ZA,Cape Town,-33.925,18.424,23.225,74.736,9.023,6.424,50.67,1.065,74,25.866,57.508,4.135
2025-11-11 00:25:17.554219,ZA,Cape Town,-33.925,18.424,34.738,133.195,41.717,2.05,37.63,0.639,133,21.084,60.83,8.922
2025-11-11 01:25:17.554219,ZA,Cape Town,-33.925,18.424,49.751,37.862,52.953,6.392,54.715,1.081,132,17.515,82.071,5.246
2025-11-11 02:25:17.554219,ZA,Cape Town,-33.925,18.424,66.019,23.936,35.852,6.805,60.808,0.615,132,18.276,64.977,8.0
2025-11-11 03:25:17.554219,ZA,Cape Town,-33.925,18.424,57.791,64.877,41.805,11.038,50.12,0.902,115,33.772,65.053,3.122
2025-11-11 04:25:17.554219,ZA,Cape Town,-33.925,18.424,42.544,90.402,26.454,2.802,68.862,0.618,90,14.251,29.505,7.624
2025-11-11 05:25:17.554219,ZA,Cape Town,-33.925,18.424,41.315,66.717,21.093,5.261,40.6,0.516,82,9.867,68.088,0.661
2025-11-11 06:25:17.554219,ZA,Cape Town,-33.925,18.424,11.147,109.601,44.627,4.966,72.736,0.848,111,17.963,76.099,2.256
2025-11-11 07:25:17.554219,ZA,Cape Town,-33.925,18.424,24.045,7.439,46.562,4.576,43.45,0.486,116,34.481,74.433,9.109
2025-11-11 08:25:17.554219,ZA,Cape Town,-33.925,18.424,68.885,102.707,18.511,6.005,64.958,0.627,137,7.489,79.312,0.691
2025-11-11 09:25:17.554219,ZA,Cape Town,-33.925,18.424,16.329,78.832,28.474,5.241,39.335,1.219,78,22.775,54.033,6.957
2025-11-11 10:25:17.554219,ZA,Cape Town,-33.925,18.424,27.812,74.649,50.522,5.933,85.688,0.709,126,31.602,79.125,1.041
2025-11-11 11:25:17.554219,ZA,Cape Town,-33.925,18.424,21.79,108.843,51.999,6.241,37.222,1.037,129,23.038,31.648,7.029
2025-11-11 12:25:17.554219,ZA,Cape Town,-33.925,18.424,41.009,119.379,51.609,7.586,56.133,0.555,129,24.604,77.7,4.57
2025-11-11 13:25:17.554219,ZA,Cape Town,-33.925,18.424,56.467,64.799,23.655,3.718,50.362,0.363,112,22.593,25.336,3.993
2025-11-11 14:25:17.554219,ZA,Cape Town,-33.925,18.424,47.412,69.724,17.395,6.496,20.302,0.918,94,13.126,33.53,6.97
2025-11-11 15:25:17.554219,ZA,Cape Town,-33.925,18.424,53.369,74.381,52.686,5.945,50.455,1.254,131,32.508,48.133,4.998
2025-11-11 16:25:17.554219,ZA,Cape Town,-33.925,18.424,34.665,45.952,46.877,4.787,52.648,1.134,117,24.354,89.571,6.245
2025-11-11 17:25:17.554219,ZA,Cape Town,-33.925,18.424,29.705,147.423,18.701,3.379,56.695,1.042,147,28.129,77.917,5.542
2025-11-11 18:25:17.554219,ZA,Cape Town,-33.925,18.424,42.79,51.497,49.129,5.709,55.658,0.602,122,12.877,60.421,1.858
2025-11-11 19:25:17.554219,ZA,Cape Town,-33.925,18.424,62.693,101.367,22.936,2.222,50.055,0.825,125,26.375,82.73,2.167
2025-11-11 20:25:17.554219,ZA,Cape Town,-33.925,18.424,28.264,54.491,33.953,10.056,56.03,1.066,84,7.869,89.796,1.325
2025-11-11 21:25:17.554219,ZA,Cape Town,-33.925,18.424,46.277,65.905,24.1,5.328,43.465,0.852,92,23.397,60.072,8.974
2025-11-11 22:25:17.554219,ZA,Cape Town,-33.925,18.424,64.697,52.229,36.455,5.543,25.281,0.697,129,7.881,37.175,4.848
2025-11-11 23:25:17.554219,ZA,Cape Town,-33.925,18.424,39.188,39.2,31.742,7.371,58.978,0.821,79,16.17,36.938,7.672
2025-11-12 00:25:17.554219,ZA,Cape Town,-33.925,18.424,31.185,78.954,26.002,4.978,22.706,0.3,78,21.895,89.365,1.061
2025-11-12 01:25:17.554219,ZA,Cape Town,-33.925,18.424,67.705,97.004,39.335,4.087,21.689,0.658,135,13.877,77.979,6.546
2025-11-12 02:25:17.554219,ZA,Cape Town,-33.925,18.424,51.055,116.042,39.449,2.829,25.292,0.643,116,19.463,55.437,2.474
2025-11-12 03:25:17.554219,ZA,Cape Town,-33.925,18.424,45.087,100.048,32.84,2.355,39.685,0.521,100,23.128,56.079,3.735
2025-11-12 04:25:17.554219,ZA,Cape Town,-33.925,18.424,40.685,57.07,22.917,6.011,34.685,0.832,81,18.047,56.139,9.168
2025-11-12 05:25:17.554219,ZA,Cape Town,-33.925,18.424,38.219,57.051,21.036,8.209,69.587,0.609,76,27.907,37.971,0.605
2025-11-12 06:25:17.554219,ZA,Cape Town,-33.925,18.424,67.443,77.524,40.219,5.089,52.6,0.644,134,29.766,34.719,4.786
2025-11-12 07:25:17.554219,ZA,Cape Town,-33.925,18.424,17.526,104.928,37.288,8.02,49.982,0.629,104,20.252,70.857,4.442
2025-11-12 08:25:17.554219,ZA,Cape Town,-33.925,18.424,34.704,138.342,23.908,6.533,58.897,0.593,138,27.496,57.371,6.125
2025-11-12 09:25:17.554219,ZA,Cape Town,-33.925,18.424,40.351,73.214,31.558,6.023,55.68,0.655,80,33.145,35.653,7.211
2025-11-12 10:25:17.554219,ZA,Cape Town,-33.925,18.424,51.752,83.15,33.612,4.528,61.464,0.998,103,36.686,80.213,6.143
2025-11-12 11:25:17.554219,ZA,Cape Town,-33.925,18.424,48.223,57.049,41.497,2.701,47.26,0.76,103,25.439,63.362,8.903
2025-11-12 12:25:17.554219,ZA,Cape Town,-33.925,18.424,39.102,83.914,30.443,8.823,55.773,0.753,83,28.839,44.066,2.233
2025-11-12 13:25:17.554219,ZA,Cape Town,-33.925,18.424,54.124,64.639,37.214,6.322,39.164,0.609,108,9.862,74.32,0.551
2025-11-12 14:25:17.554219,ZA,Cape Town,-33.925,18.424,33.913,94.123,19.221,3.693,49.538,0.727,94,36.735,62.047,0.723
2025-11-12 15:25:17.554219,ZA,Cape Town,-33.925,18.424,60.541,64.368,52.37,2.66,54.069,1.093,130,26.327,50.398,6.971
2025-11-12 16:25:17.554219,ZA,Cape Town,-33.925,18.424,36.062,43.743,23.082,10.338,38.495,0.279,72,13.857,75.414,7.326
2025-11-12 17:25:17.554219,ZA,Cape Town,-33.925,18.424,19.818,75.007,18.051,8.475,59.572,0.433,75,36.638,84.161,5.766
2025-11-12 18:25:17.554219,ZA,Cape Town,-33.925,18.424,46.823,99.06,43.369,3.505,44.156,0.593,108,37.321,47.017,5.617
2025-11-12 19:25:17.554219,ZA,Cape Town,-33.925,18.424,39.666,112.118,24.204,10.076,73.865,1.067,112,30.268,78.057,7.723
2025-11-12 20:25:17.554219,ZA,Cape Town,-33.925,18.424,42.27,53.268,39.609,7.022,52.029,0.627,99,35.325,80.63,1.214
2025-11-12 21:25:17.554219,ZA,Cape Town,-33.925,18.424,59.521,26.611,27.965,5.896,48.765,0.791,119,20.72,27.562,7.943
2025-11-12 22:25:17.554219,ZA,Cape Town,-33.925,18.424,29.106,106.524,44.936,7.933,58.651,0.448,112,8.635,30.735,4.144
2025-11-12 23:25:17.554219,ZA,Cape Town,-33.925,18.424,43.231,98.389,17.397,9.391,67.469,1.086,98,29.787,39.893,8.555
2025-11-13 00:25:17.554219,ZA,Cape Town,-33.925,18.424,60.065,61.902,27.35,7.234,49.627,0.935,120,27.607,37.332,3.267
2025-11-13 01:25:17.554219,ZA,Cape Town,-33.925,18.424,32.512,84.258,55.681,9.137,66.765,0.889,139,9.777,35.59,2.931
2025-11-13 02:25:17.554219,ZA,Cape Town,-33.925,18.424,44.81,55.967,34.749,4.315,52.472,0.77,89,29.35,55.656,3.995
2025-11-13 03:25:17.554219,ZA,Cape Town,-33.925,18.424,40.059,80.325,8.593,7.532,54.487,0.945,80,37.633,48.288,5.895
2025-11-13 04:25:17.554219,ZA,Cape Town,-33.925,18.424,44.054,108.796,38.026,8.768,33.352,0.845,108,32.696,30.312,5.224
2025-11-13 05:25:17.554219,ZA,Cape Town,-33.925,18.424,27.037,81.042,42.413,5.842,57.347,0.912,106,32.815,63.899,1.68
2025-11-13 06:25:17.554219,ZA,Cape Town,-33.925,18.424,58.212,75.002,51.201,9.369,43.448,0.897,128,5.987,88.053,6.744
2025-11-13 07:25:17.554219,ZA,Cape Town,-33.925,18.424,14.172,82.376,36.179,3.675,21.666,1.014,90,28.198,57.051,5.343
2025-11-13 08:25:17.554219,ZA,Cape Town,-33.925,18.424,50.043,66.582,29.8,2.966,39.02,0.873,100,18.76,36.784,3.102
2025-11-13 09:25:17.554219,ZA,Cape Town,-33.925,18.424,41.991,95.351,45.284,4.859,37.213,1.044,113,5.449,33.574,9.24
2025-11-13 10:25:17.554219,ZA,Cape Town,-33.925,18.424,45.825,52.564,21.378,9.046,41.867,0.918,91,21.824,87.384,7.044
2025-11-13 11:25:17.554219,ZA,Cape Town,-33.925,18.424,49.331,79.268,41.102,7.493,68.371,0.6,102,7.214,42.237,7.386
2025-11-13 12:25:17.554219,ZA,Cape Town,-33.925,18.424,14.7,77.28,44.042,2.491,50.938,1.166,110,31.002,69.437,6.778
2025-11-13 13:25:17.554219,ZA,Cape Town,-33.925,18.424,41.002,18.486,33.951,5.888,28.182,0.906,84,37.39,51.787,8.046
2025-11-13 14:25:17.554219,ZA,Cape Town,-33.925,18.424,51.991,97.222,40.965,3.906,52.121,0.242,103,22.633,47.862,0.869
2025-11-13 15:25:17.554219,ZA,Cape Town,-33.925,18.424,13.481,65.178,32.524,3.604,35.416,1.091,81,9.698,66.908,4.952
2025-11-13 16:25:17.554219,ZA,Cape Town,-33.925,18.424,24.146,88.878,9.671,7.801,54.637,0.764,88,17.695,65.734,4.363
2025-11-13 17:25:17.554219,ZA,Cape Town,-33.925,18.424,57.287,68.536,40.551,6.923,62.875,0.722,114,20.721,27.5,1.353
2025-11-13 18:25:17.554219,ZA,Cape Town,-33.925,18.424,34.26,80.143,30.695,9.499,69.142,1.071,80,23.28,74.626,5.585
2025-11-13 19:25:17.554219,ZA,Cape Town,-33.925,18.424,75.724,39.795,46.659,11.545,40.723,1.112,151,8.606,75.62,7.58
2025-11-13 20:25:17.554219,ZA,Cape Town,-33.925,18.424,14.06,38.909,47.753,6.405,50.148,0.761,119,24.067,33.881,1.659
2025-11-13 21:25:17.554219,ZA,Cape Town,-33.925,18.424,18.39,78.505,3.61,6.173,43.098,0.743,78,37.523,57.862,7.643
2025-11-13 22:25:17.554219,ZA,Cape Town,-33.925,18.424,25.034,73.284,16.659,7.464,51.665,0.977,73,11.133,57.68,4.077
2025-11-13 23:25:17.554219,ZA,Cape Town,-33.925,18.424,37.364,79.309,47.167,2.604,50.315,0.827,117,36.386,31.703,1.532
2025-11-14 00:25:17.554219,ZA,Cape Town,-33.925,18.424,35.653,109.675,31.272,7.36,53.975,0.839,109,33.214,55.692,2.421
2025-11-14 01:25:17.554219,ZA,Cape Town,-33.925,18.424,5.577,55.097,20.87,6.421,53.889,0.679,55,13.1,64.615,6.067
2025-11-14 02:25:17.554219,ZA,Cape Town,-33.925,18.424,14.118,49.666,1.336,7.682,41.986,0.491,49,20.861,38.292,5.515
2025-11-14 03:25:17.554219,ZA,Cape Town,-33.925,18.424,42.484,84.851,9.007,6.994,65.537,0.576,84,15.803,62.414,6.285
2025-11-14 04:25:17.554219,ZA,Cape Town,-33.925,18.424,68.738,72.483,48.404,3.028,58.666,1.25,137,21.497,82.672,2.556
2025-11-14 05:25:17.554219,ZA,Cape Town,-33.925,18.424,18.257,68.92,52.704,2.916,37.118,1.064,131,11.163,53.746,5.454
2025-11-14 06:25:17.554219,ZA,Cape Town,-33.925,18.424,16.049,128.468,39.851,3.159,60.522,0.991,128,33.514,28.926,2.349
2025-11-14 07:25:17.554219,ZA,Cape Town,-33.925,18.424,34.932,56.025,41.279,3.169,45.151,0.366,103,13.868,86.916,1.522
2025-11-14 08:25:17.554219,ZA,Cape Town,-33.925,18.424,57.607,53.033,46.571,2.573,54.425,0.989,116,33.807,29.278,1.929
2025-11-14 09:25:17.554219,ZA,Cape Town,-33.925,18.424,24.308,89.688,58.627,4.515,46.14,0.653,146,22.014,72.411,4.99
2025-11-14 10:25:17.554219,ZA,Cape Town,-33.925,18.424,63.844,46.684,26.17,9.518,15.099,0.565,127,10.303,42.166,8.844
2025-11-14 11:25:17.554219,ZA,Cape Town,-33.925,18.424,50.59,58.03,24.921,6.655,28.757,0.492,101,36.165,86.351,5.385
2025-11-14 12:25:17.554219,ZA,Cape Town,-33.925,18.424,5.914,70.873,62.112,8.403,47.937,1.251,155,30.66,73.979,8.63
2025-11-14 13:25:17.554219,ZA,Cape Town,-33.925,18.424,24.042,34.627,12.451,4.089,68.178,0.237,48,6.923,26.981,5.634
2025-11-14 14:25:17.554219,ZA,Cape Town,-33.925,18.424,38.68,79.677,20.578,8.578,49.804,0.721,79,20.225,75.251,6.527
2025-11-14 15:25:17.554219,ZA,Cape Town,-33.925,18.424,19.263,73.791,27.501,6.358,25.297,0.944,73,13.826,63.236,6.534
2025-11-14 16:25:17.554219,ZA,Cape Town,-33.925,18.424,42.204,80.264,16.17,7.137,42.58,1.27,84,17.899,45.12,7.058
2025-11-14 17:25:17.554219,ZA,Cape Town,-33.925,18.424,41.359,91.761,44.766,7.554,69.24,0.718,111,8.333,31.318,3.528
2025-11-14 18:25:17.554219,ZA,Cape Town,-33.925,18.424,43.132,30.509,5.107,6.115,54.905,0.459,86,17.805,64.938,8.697
2025-11-14 19:25:17.554219,ZA,Cape Town,-33.925,18.424,18.455,71.197,41.029,6.073,57.014,0.776,102,20.083,86.125,2.81
2025-11-14 20:25:17.554219,ZA,Cape Town,-33.925,18.424,38.136,59.29,46.283,3.069,49.507,0.895,115,29.026,83.862,1.722
2025-11-14 21:25:17.554219,ZA,Cape Town,-33.925,18.424,64.72,74.221,41.617,6.64,76.397,1.052,129,31.837,36.406,5.717
2025-11-14 22:25:17.554219,ZA,Cape Town,-33.925,18.424,36.066,68.216,41.312,7.303,80.747,0.603,103,32.348,86.492,0.598
2025-11-14 23:25:17.554219,ZA,Cape Town,-33.925,18.424,63.088,32.61,28.26,6.511,32.189,0.589,126,11.563,73.038,2.134
2025-11-15 00:25:17.554219,ZA,Cape Town,-33.925,18.424,51.157,67.059,18.822,1.301,54.774,0.645,102,31.848,73.982,9.116
2025-11-15 01:25:17.554219,ZA,Cape Town,-33.925,18.424,28.644,23.706,26.925,6.213,66.064,0.405,67,24.839,65.6,1.712
2025-11-15 02:25:17.554219,ZA,Cape Town,-33.925,18.424,54.578,77.544,46.366,8.345,50.316,1.38,115,16.854,51.901,8.841
2025-11-15 03:25:17.554219,ZA,Cape Town,-33.925,18.424,44.561,72.318,45.834,5.406,44.692,1.133,114,17.377,68.099,8.012
2025-11-15 04:25:17.554219,ZA,Cape Town,-33.925,18.424,14.487,67.445,19.03,2.876,36.63,0.841,67,35.94,61.854,2.235
2025-11-15 05:25:17.554219,ZA,Cape Town,-33.925,18.424,67.929,34.494,20.955,4.778,78.225,0.821,135,10.177,84.266,9.576
2025-11-15 06:25:17.554219,ZA,Cape Town,-33.925,18.424,59.707,84.916,33.812,9.283,42.3,0.654,119,31.399,80.288,3.918
2025-11-15 07:25:17.554219,ZA,Cape Town,-33.925,18.424,29.329,101.533,47.433,4.901,46.977,0.758,118,15.127,78.999,5.309
2025-11-15 08:25:17.554219,ZA,Cape Town,-33.925,18.424,6.989,61.971,35.661,2.925,27.806,0.703,89,16.485,39.911,1.308
2025-11-15 09:25:17.554219,ZA,Cape Town,-33.925,18.424,41.205,42.541,61.562,6.026,35.445,1.112,153,16.256,36.036,5.538
2025-11-15 10:25:17.554219,ZA,Cape Town,-33.925,18.424,53.356,57.937,27.304,4.811,22.825,0.827,106,30.577,31.531,7.676
2025-11-15 11:25:17.554219,ZA,Cape Town,-33.925,18.424,25.81,56.72,40.593,3.27,29.087,0.401,101,30.588,85.75,4.722
2025-11-15 12:25:17.554219,ZA,Cape Town,-33.925,18.424,29.589,68.733,32.359,6.649,48.964,0.931,80,5.048,60.221,2.309
2025-11-15 13:25:17.554219,ZA,Cape Town,-33.925,18.424,36.553,48.716,15.195,2.05,56.984,1.049,73,29.69,87.748,9.941
2025-11-15 14:25:17.554219,ZA,Cape Town,-33.925,18.424,41.234,92.963,34.977,6.643,34.58,0.846,92,35.96,73.971,3.738
2025-11-15 15:25:17.554219,ZA,Cape Town,-33.925,18.424,49.075,48.091,45.695,8.993,34.448,0.9,114,19.428,76.78,7.172
2025-11-15 16:25:17.554219,ZA,Cape Town,-33.925,18.424,33.153,48.349,37.517,6.016,42.245,0.799,93,32.504,86.373,4.451
2025-11-15 17:25:17.554219,ZA,Cape Town,-33.925,18.424,35.952,53.091,26.541,9.449,54.778,0.71,71,7.11,38.511,9.808
2025-11-15 18:25:17.554219,ZA,Cape Town,-33.925,18.424,69.158,33.481,17.286,3.237,34.706,1.273,138,29.638,81.863,3.422
2025-11-15 19:25:17.554219,ZA,Cape Town,-33.925,18.424,50.59,96.944,35.496,4.205,48.565,0.943,101,10.838,88.197,6.129
2025-11-15 20:25:17.554219,ZA,Cape Town,-33.925,18.424,42.996,67.666,63.618,4.472,59.209,0.668,159,14.248,61.25,0.871
2025-11-15 21:25:17.554219,ZA,Cape Town,-33.925,18.424,15.733,89.572,55.733,2.67,62.583,0.931,139,30.244,76.516,3.254
2025-11-15 22:25:17.554219,ZA,Cape Town,-33.925,18.424,34.605,78.558,45.894,6.449,43.358,0.692,114,7.687,41.898,9.264
2025-11-15 23:25:17.554219,ZA,Cape Town,-33.925,18.424,41.208,42.326,43.671,7.546,64.003,0.663,109,13.671,30.327,5.218
2025-11-16 00:25:17.554219,ZA,Cape Town,-33.925,18.424,44.319,46.376,45.205,7.423,54.014,1.126,113,10.275,78.988,1.804
2025-11-16 01:25:17.554219,ZA,Cape Town,-33.925,18.424,37.515,81.842,19.912,4.67,49.812,1.071,81,31.918,66.529,4.437
2025-11-16 02:25:17.554219,ZA,Cape Town,-33.925,18.424,62.997,48.991,39.197,1.964,57.295,1.035,125,34.944,60.565,2.194
2025-11-16 03:25:17.554219,ZA,Cape Town,-33.925,18.424,57.721,71.651,48.533,8.891,68.247,0.926,121,32.611,36.04,6.712
2025-11-16 04:25:17.554219,ZA,Cape Town,-33.925,18.424,24.111,93.968,31.742,5.14,60.292,0.851,93,28.604,58.645,5.239
2025-11-16 05:25:17.554219,ZA,Cape Town,-33.925,18.424,45.541,96.207,20.129,3.789,36.453,0.762,96,16.492,47.475,4.562
2025-11-16 06:25:17.554219,ZA,Cape Town,-33.925,18.424,53.82,79.987,64.933,2.992,15.354,0.569,162,17.39,47.579,5.851
2025-11-16 07:25:17.554219,ZA,Cape Town,-33.925,18.424,60.096,84.481,37.731,7.233,53.002,0.823,120,34.426,89.611,9.129
2025-11-16 08:25:17.554219,ZA,Cape Town,-33.925,18.424,54.503,67.406,24.101,4.396,30.462,1.465,109,7.664,79.603,0.815
2025-11-16 09:25:17.554219,ZA,Cape Town,-33.925,18.424,63.794,56.353,18.323,6.439,18.258,0.668,127,5.085,40.141,6.713
2025-11-16 10:25:17.554219,ZA,Cape Town,-33.925,18.424,49.553,81.994,11.057,5.35,43.105,0.571,99,25.694,32.18,4.631
2025-11-16 11:25:17.554219,ZA,Cape Town,-33.925,18.424,36.873,91.577,44.32,5.107,37.122,1.089,110,22.401,25.816,2.167
2025-11-16 12:25:17.554219,ZA,Cape Town,-33.925,18.424,95.213,70.871,50.17,3.219,39.276,0.948,190,24.406,32.408,7.523
2025-11-16 13:25:17.554219,ZA,Cape Town,-33.925,18.424,35.274,79.369,21.601,10.126,44.188,1.032,79,24.481,27.584,4.937
2025-11-16 14:25:17.554219,ZA,Cape Town,-33.925,18.424,59.434,104.889,44.17,4.97,47.432,0.707,118,19.175,29.962,8.146
2025-11-16 15:25:17.554219,ZA,Cape Town,-33.925,18.424,42.113,64.708,36.685,5.913,50.243,1.068,91,5.79,40.441,3.546
2025-11-16 16:25:17.554219,ZA,Cape Town,-33.925,18.424,35.672,52.858,15.714,5.68,26.871,1.053,71,11.185,39.868,9.51
2025-11-16 17:25:17.554219,ZA,Cape Town,-33.925,18.424,6.972,120.863,22.873,3.394,45.77,0.825,120,35.004,58.234,9.102
2025-11-16 18:25:17.554219,ZA,Cape Town,-33.925,18.424,49.306,66.612,34.965,6.939,48.878,0.855,98,32.428,63.337,0.615
2025-11-16 19:25:17.554219,ZA,Cape Town,-33.925,18.424,32.617,101.389,17.786,7.919,57.469,0.581,101,30.852,36.367,6.538
2025-11-16 20:25:17.554219,ZA,Cape Town,-33.925,18.424,61.687,45.599,33.819,6.868,65.749,0.893,123,18.21,34.768,7.994
2025-11-16 21:25:17.554219,ZA,Cape Town,-33.925,18.424,54.143,104.268,21.579,4.303,56.429,0.766,108,9.895,76.093,3.96
2025-11-16 22:25:17.554219,ZA,Cape Town,-33.925,18.424,42.117,103.499,33.475,5.91,50.41,1.194,103,30.565,35.592,6.72
2025-11-16 23:25:17.554219,ZA,Cape Town,-33.925,18.424,65.779,46.288,21.054,3.528,15.737,1.001,131,31.885,30.231,7.338
2025-11-17 00:25:17.554219,ZA,Cape Town,-33.925,18.424,33.48,18.857,24.095,3.999,58.158,0.535,66,23.089,62.205,1.079
2025-11-17 01:25:17.554219,ZA,Cape Town,-33.925,18.424,58.485,77.907,18.024,7.167,34.711,0.588,116,37.895,25.078,7.873
2025-11-17 02:25:17.554219,ZA,Cape Town,-33.925,18.424,33.417,36.963,45.726,4.283,38.96,0.488,114,33.628,28.35,8.454
